            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
           0.2635           -0.025                0           523745         -69284.8         -297.225
           0.2735           -0.025                0           132984          54624.9          941.819
           0.2835           -0.025                0          34599.9          21270.8          653.388
           0.2935           -0.025                0          12046.2          6372.63         -57.0285
           0.3035           -0.025                0         -2.93395          9.74577          -8.4795
           0.3135           -0.025                0     -5.74342e+06          -922583          5879.31
           0.3235           -0.025                0     -5.00356e+06           229667         -7266.18
           0.3335           -0.025                0     -4.30432e+06           563171         -18454.3
           0.3435           -0.025                0     -3.74472e+06           561045           2327.9
           0.3535           -0.025                0     -3.22151e+06           426066          2426.67
           0.3635           -0.025                0      -2.9317e+06           217885         -917.979
           0.3735           -0.025                0     -2.85046e+06         -74232.8          16920.8
           0.3835           -0.025                0     -3.03875e+06          -563331         -6811.21
           0.3935           -0.025                0       -0.0987857       -0.0371815      -0.00641424
           0.4035           -0.025                0        0.0395012       0.00398385        0.0788622
           0.4135           -0.025                0          75100.7         -20971.8           222.04
           0.4235           -0.025                0                0                0                0
           0.4335           -0.025                0                0                0                0
           0.4435           -0.025                0                0                0                0
           0.0035           -0.015                0           656915          1737.78          15.3555
           0.0135           -0.015                0           662403          6630.28         -23.9768
           0.0235           -0.015                0           674585          11659.4           12.264
           0.0335           -0.015                0           693460          16791.2           21.118
           0.0435           -0.015                0           719293          22082.4         -15.7217
           0.0535           -0.015                0           752303          27531.2         -8.78774
           0.0635           -0.015                0           792620          33124.6           14.827
           0.0735           -0.015                0           840680          38860.6          6.42993
           0.0835           -0.015                0           896363          44786.2         -6.32935
           0.0935           -0.015                0           960020          50770.6          16.3774
           0.1035           -0.015                0      1.03171e+06          56711.3        -0.597412
           0.1135           -0.015                0      1.11131e+06          62512.2         -18.5233
           0.1235           -0.015                0      1.19859e+06            67884         -22.2827
           0.1335           -0.015                0       1.2927e+06          72304.8         -25.1453
           0.1435           -0.015                0      1.39204e+06          75176.4          3.54926
           0.1535           -0.015                0      1.49413e+06          75308.7          11.1002
           0.1635           -0.015                0      1.59445e+06            70957          -41.464
           0.1735           -0.015                0      1.68578e+06          59203.1           77.871
           0.1835           -0.015                0       1.7562e+06          35949.3          312.302
           0.1935           -0.015                0      1.78686e+06         -4104.16         -7.23177
           0.2035           -0.015                0       1.7496e+06         -67295.4          172.353
           0.2135           -0.015                0      1.60613e+06          -145980          24.2739
           0.2235           -0.015                0      1.35182e+06          -196561         -31.0059
           0.2335           -0.015                0       1.0683e+06          -175435         -22.8848
           0.2435           -0.015                0           859834         -92442.9          164.588
           0.2535           -0.015                0           817142          82471.5         -144.842
           0.2635           -0.015                0      1.30952e+06           124791         -7406.51
           0.2735           -0.015                0          11.7744          -20.188           5.2774
           0.2835           -0.015                0          16.1678         -4.36014         -4.48728
           0.2935           -0.015                0          5.08651         -25.6667         -1.19896
           0.3035           -0.015                0         -1.71284          5.87536         -12.4124
           0.3135           -0.015                0     -3.87835e+06          -882306          9419.78
           0.3235           -0.015                0      -4.3529e+06         -97427.5          2042.17
           0.3335           -0.015                0     -4.17365e+06           199167         -9221.45
           0.3435           -0.015                0     -3.75345e+06           305553         -3823.49
           0.3535           -0.015                0     -3.35509e+06           216433         -3346.19
           0.3635           -0.015                0     -3.13273e+06           105481          3333.14
           0.3735           -0.015                0     -3.10565e+06         -27029.2         -5275.64
           0.3835           -0.015                0     -3.39329e+06          -144062          3429.12
           0.3935           -0.015                0        0.0313433        0.0138478       0.00298761
           0.4035           -0.015                0          48151.8          62964.1          342.931
           0.4135           -0.015                0          49596.5         -2912.66         -1126.53
           0.4235           -0.015                0          8895.83         -9546.46          57.4507
           0.4335           -0.015                0          1963.91         -2795.85         -49.1624
           0.4435           -0.015                0           731.24         -499.242        -0.503835
           0.0035           -0.005                0           660229          563.769         -18.8363
           0.0135           -0.005                0           665778          2224.39         -19.4367
           0.0235           -0.005                0           677916           3889.4          19.1062
           0.0335           -0.005                0           696903          5589.19         -22.7305
           0.0435           -0.005                0           722924          7395.69        -0.435913
           0.0535           -0.005                0           755994          9192.83         0.387848
           0.0635           -0.005                0           796479          11047.6          35.2579
           0.0735           -0.005                0           844599          12994.1         -91.0527
           0.0835           -0.005                0           900354          14932.1         -39.5828
           0.0935           -0.005                0           963995          16906.9         -26.5233
           0.1035           -0.005                0      1.03567e+06          18879.5          27.2852
           0.1135           -0.005                0      1.11507e+06            20801         -10.4021
           0.1235           -0.005                0      1.20192e+06          22522.6          17.5944
           0.1335           -0.005                0      1.29516e+06          23977.6         -9.30481
           0.1435           -0.005                0       1.3931e+06            24833         -6.36591
           0.1535           -0.005                0      1.49273e+06          24728.3          8.40253
           0.1635           -0.005                0      1.58919e+06          22995.9          43.6969
           0.1735           -0.005                0      1.67441e+06          18771.1           8.8125
           0.1835           -0.005                0      1.73524e+06          10250.6           68.285
           0.1935           -0.005                0      1.75298e+06         -3354.46         -6.90533
           0.2035           -0.005                0      1.70084e+06         -24204.2         -145.244
           0.2135           -0.005                0      1.56084e+06         -46491.3          178.173
           0.2235           -0.005                0      1.34106e+06         -59637.2          10.9904
           0.2335           -0.005                0      1.10495e+06         -53235.6          86.8159
           0.2435           -0.005                0           939804         -25382.9         -927.243
           0.2535           -0.005                0           926332          17739.5         -232.803
           0.2635           -0.005                0      1.01384e+06          3400.13         -501.561
           0.2735           -0.005                0           9.4852         -28.4371         -8.27216
           0.2835           -0.005                0         -4.01574         -11.6035          1.97289
           0.2935           -0.005                0          9.70643         -11.3862         -2.56985
           0.3035           -0.005                0          1.67557         -6.90596         -1.63995
           0.3135           -0.005                0     -3.47336e+06          -251756         -10489.8
           0.3235           -0.005                0     -4.10982e+06         -92194.4          24800.8
           0.3335           -0.005                0     -4.02267e+06          40330.9          8127.92
           0.3435           -0.005                0     -3.76669e+06            84685          821.636
           0.3535           -0.005                0     -3.44878e+06          63833.2          7778.67
           0.3635           -0.005                0     -3.19346e+06          27039.9          11272.3
           0.3735           -0.005                0     -3.11083e+06          10614.3          1298.34
           0.3835           -0.005                0     -3.04565e+06           214725         -75328.8
           0.3935           -0.005                0     -1.36297e+06           626767         -5779.57
           0.4035           -0.005                0          -118921          87251.3          5810.11
           0.4135           -0.005                0          9873.18          10150.3          498.368
           0.4235           -0.005                0          10029.1         -863.398         -775.861
           0.4335           -0.005                0          4322.52         -1230.36           65.128
           0.4435           -0.005                0          1930.69         -203.713          8.62599
           0.0035            0.005                0           660194         -566.496         -37.4736
           0.0135            0.005                0           665757         -2240.32         -1.93394
           0.0235            0.005                0           677967         -3894.47         -10.9372
           0.0335            0.005                0           696954         -5608.74          11.6497
           0.0435            0.005                0           722857         -7381.35         -7.87523
           0.0535            0.005                0           755989         -9200.83          31.0514
           0.0635            0.005                0           796484         -11063.6         -6.77786
           0.0735            0.005                0           844498         -12984.2          35.2446
           0.0835            0.005                0           900306         -14942.9          22.0112
           0.0935            0.005                0           964054         -16929.1          19.0088
           0.1035            0.005                0      1.03561e+06         -18862.3          16.7894
           0.1135            0.005                0       1.1151e+06         -20812.2          13.6176
           0.1235            0.005                0      1.20189e+06         -22556.1          22.9045
           0.1335            0.005                0      1.29513e+06         -23977.8          8.13147
           0.1435            0.005                0      1.39309e+06         -24832.5          4.55591
           0.1535            0.005                0      1.49275e+06         -24714.6         -7.58386
           0.1635            0.005                0      1.58927e+06         -23039.7          27.3652
           0.1735            0.005                0      1.67436e+06         -18770.9          67.8185
           0.1835            0.005                0      1.73506e+06         -10575.4          197.828
           0.1935            0.005                0      1.75261e+06          3126.37          73.1876
           0.2035            0.005                0      1.70218e+06          23818.5         -35.8192
           0.2135            0.005                0      1.56038e+06          46171.8         -204.694
           0.2235            0.005                0      1.34111e+06          60038.9         -118.782
           0.2335            0.005                0      1.10486e+06          53160.8         -287.416
           0.2435            0.005                0           937137          24617.2         -19.0747
           0.2535            0.005                0           926069           -17478         -186.336
           0.2635            0.005                0      1.01404e+06            -3198         -115.715
           0.2735            0.005                0         -10.0978          10.7685          3.27476
           0.2835            0.005                0         -4.01006          7.69705          5.01741
           0.2935            0.005                0          13.8677          9.04756          -15.376
           0.3035            0.005                0         -19.3795          11.4387          1.43467
           0.3135            0.005                0     -3.43506e+06           257986          159.891
           0.3235            0.005                0     -4.17686e+06          49389.2            16424
           0.3335            0.005                0     -4.07836e+06         -94986.1         -7152.79
           0.3435            0.005                0     -3.76636e+06         -81478.9         -545.539
           0.3535            0.005                0     -3.42117e+06         -76870.7          2942.34
           0.3635            0.005                0     -3.20592e+06         -34600.1           6359.4
           0.3735            0.005                0     -3.12573e+06         -12999.5          4362.32
           0.3835            0.005                0     -3.03886e+06          -191673          14997.8
           0.3935            0.005                0     -1.33888e+06          -609470          17543.1
           0.4035            0.005                0          -127233          -120360          700.278
           0.4135            0.005                0         -5727.53         -11962.8          1729.74
           0.4235            0.005                0          11578.4          1969.73         -32.3146
           0.4335            0.005                0          4198.97          1220.03          51.9021
           0.4435            0.005                0          1926.74          213.102          20.2533
           0.0035            0.015                0           656934         -1705.67         -21.3929
           0.0135            0.015                0           662462         -6660.34          11.5872
           0.0235            0.015                0           674619         -11638.5         -23.7504
           0.0335            0.015                0           693435           -16783         -16.5847
           0.0435            0.015                0           719326         -22090.9         -13.7569
           0.0535            0.015                0           752298         -27527.7         -11.4763
           0.0635            0.015                0           792714         -33139.4          -21.297
           0.0735            0.015                0           840659         -38914.1          31.4094
           0.0835            0.015                0           896371         -44768.8         -24.7173
           0.0935            0.015                0           959986         -50768.4          13.0523
           0.1035            0.015                0      1.03183e+06         -56735.9          17.6156
           0.1135            0.015                0       1.1114e+06         -62514.1          35.4146
           0.1235            0.015                0      1.19868e+06           -67847           38.314
           0.1335            0.015                0      1.29266e+06           -72341         -7.36841
           0.1435            0.015                0      1.39203e+06         -75221.7         -8.14241
           0.1535            0.015                0      1.49414e+06         -75329.7         -2.77368
           0.1635            0.015                0      1.59449e+06         -70863.5          4.92651
           0.1735            0.015                0      1.68586e+06         -59306.1          39.0194
           0.1835            0.015                0      1.75648e+06         -36057.5         -24.4858
           0.1935            0.015                0      1.78681e+06          4728.41         -141.137
           0.2035            0.015                0      1.74948e+06          67682.8          113.962
           0.2135            0.015                0      1.60584e+06           145757         -968.779
           0.2235            0.015                0      1.35073e+06           196723         -234.893
           0.2335            0.015                0      1.06882e+06           176349         -113.659
           0.2435            0.015                0           859114            91773          702.129
           0.2535            0.015                0           814110         -81220.1         -137.421
           0.2635            0.015                0      1.37508e+06          -156859         -2363.47
           0.2735            0.015                0          17.4446          8.15435          7.83194
           0.2835            0.015                0         -8.59079          -368.02         -5.64493
           0.2935            0.015                0         -4.85368          35.8308         -27.4967
           0.3035            0.015                0          9.46833        -0.654745         -10.7037
           0.3135            0.015                0     -3.94955e+06           912376         -8243.71
           0.3235            0.015                0     -4.45021e+06          76071.4         -7.53662
           0.3335            0.015                0     -4.18672e+06          -221674           2709.8
           0.3435            0.015                0     -3.79255e+06          -264497          18564.9
           0.3535            0.015                0     -3.35417e+06          -226450          8366.84
           0.3635            0.015                0     -3.13627e+06          -110937         -10114.1
           0.3735            0.015                0     -3.09424e+06            53317          3149.39
           0.3835            0.015                0     -3.42788e+06           187167         -16948.5
           0.3935            0.015                0         -0.10591     -0.000940314       -0.0189134
           0.4035            0.015                0          51432.7         -56643.8          92.9482
           0.4135            0.015                0          45893.6          5657.59          233.556
           0.4235            0.015                0          8146.78          9184.75         -95.5598
           0.4335            0.015                0          1869.93          2719.44          78.4089
           0.4435            0.015                0          730.059           498.62          2.77209
           0.0035            0.025                0           650348         -2849.61          2.14632
           0.0135            0.025                0           655817         -10991.5         -11.7531
           0.0235            0.025                0           667809           -19325          28.6607
           0.0335            0.025                0           686452         -27856.7         -3.89258
           0.0435            0.025                0           712150         -36670.8         -45.8705
           0.0535            0.025                0           744973         -45748.5         -11.1386
           0.0635            0.025                0           785064         -55092.1          15.3374
           0.0735            0.025                0           832799         -64694.4          -27.805
           0.0835            0.025                0           888387         -74568.9         -20.6982
           0.0935            0.025                0           951990         -84608.6         -64.0723
           0.1035            0.025                0      1.02379e+06         -94701.3         -64.7286
           0.1135            0.025                0       1.1037e+06          -104506          30.7979
           0.1235            0.025                0      1.19178e+06          -113814          18.8497
           0.1335            0.025                0      1.28727e+06          -121847         -21.8773
           0.1435            0.025                0      1.38932e+06          -127450          2.29858
           0.1535            0.025                0      1.49577e+06          -129114          -11.849
           0.1635            0.025                0      1.60339e+06          -124179         -20.7524
           0.1735            0.025                0      1.70624e+06          -108248         -114.712
           0.1835            0.025                0      1.79554e+06         -74353.7         -39.3609
           0.1935            0.025                0      1.85402e+06           -11880          234.227
           0.2035            0.025                0      1.85275e+06          95487.2          91.6485
           0.2135            0.025                0      1.72906e+06           260188         -271.814
           0.2235            0.025                0      1.37716e+06           402770         -151.967
           0.2335            0.025                0           989910           337165         -435.665
           0.2435            0.025                0           726687           219617         -30.1697
           0.2535            0.025                0           417863         -16053.9          709.335
           0.2635            0.025                0           565562          58846.6         -10349.1
           0.2735            0.025                0           124628         -57565.3          -1981.8
           0.2835            0.025                0          33321.9         -22515.5         -15.4452
           0.2935            0.025                0          12222.1         -6271.02          97.1442
           0.3035            0.025                0          -10.278         0.237414           5.0756
           0.3135            0.025                0     -5.72202e+06           921859         -603.624
           0.3235            0.025                0     -5.02865e+06          -233677          17808.8
           0.3335            0.025                0     -4.33541e+06          -527749         -8825.19
           0.3435            0.025                0     -3.72596e+06          -543478         -3538.05
           0.3535            0.025                0     -3.19479e+06          -447629          7062.97
           0.3635            0.025                0     -2.96192e+06          -208643          4008.85
           0.3735            0.025                0     -2.82709e+06          63503.1          4052.32
           0.3835            0.025                0     -3.04549e+06           550139          3597.96
           0.3935            0.025                0        0.0672971       -0.0301509       0.00639393
           0.4035            0.025                0       -0.0100011       -0.0500551        0.0107522
           0.4135            0.025                0          76996.4          21877.7         -86.6153
           0.4235            0.025                0                0                0                0
           0.4335            0.025                0                0                0                0
           0.4435            0.025                0                0                0                0
           0.0035            0.035                0           589213         -23838.1         -12.0537
           0.0135            0.035                0           594329         -91695.9          221.123
           0.0235            0.035                0           604392          -160563          552.661
           0.0335            0.035                0           620435          -231791         -244.756
           0.0435            0.035                0           644752          -307249          2113.37
           0.0535            0.035                0           674935          -381514           790.54
           0.0635            0.035                0           713587          -461583         -616.048
           0.0735            0.035                0           758615          -539070          746.385
           0.0835            0.035                0           812407          -623865          591.025
           0.0935            0.035                0           876028          -712752          1167.42
           0.1035            0.035                0           947048          -794468         -3500.25
           0.1135            0.035                0      1.02982e+06          -882129         -2117.17
           0.1235            0.035                0      1.12349e+06          -956755         -244.219
           0.1335            0.035                0      1.23169e+06     -1.03307e+06          1102.56
           0.1435            0.035                0      1.35513e+06     -1.08517e+06         -134.652
           0.1535            0.035                0      1.49749e+06     -1.11234e+06          253.877
           0.1635            0.035                0      1.66563e+06     -1.08874e+06         -1856.13
           0.1735            0.035                0      1.86681e+06          -987430         -1290.57
           0.1835            0.035                0       2.1183e+06          -744071          789.072
           0.1935            0.035                0      2.43565e+06          -290823          1382.39
           0.2035            0.035                0      2.86967e+06           514690          2314.43
           0.2135            0.035                0      3.42609e+06       1.9532e+06         -2368.49
           0.2235            0.035                0      1.40484e+06      5.72301e+06          8181.88
           0.2335            0.035                0          1953.23      2.83554e+06         -2134.97
           0.2435            0.035                0         -721.614      1.89693e+06         -67.4017
           0.2535            0.035                0          -600873           550291         -549.007
           0.2635            0.035                0           123793           243129          2715.76
           0.2735            0.035                0          79617.7          69426.7          546.707
           0.2835            0.035                0          29713.9          20196.5          370.565
           0.2935            0.035                0          10884.8           6148.8         -46.6893
           0.3035            0.035                0         -8.44585          10.0339         -4.24475
           0.3135            0.035                0     -7.34417e+06          -750828          1346.71
           0.3235            0.035                0     -5.39469e+06     -1.13512e+06          2589.13
           0.3335            0.035                0     -4.27995e+06     -1.07083e+06         -1847.64
           0.3435            0.035                0     -3.58046e+06          -880799           649.81
           0.3535            0.035                0     -3.02649e+06          -664422          2767.75
           0.3635            0.035                0     -2.69963e+06          -363652         -6849.23
           0.3735            0.035                0      -2.4171e+06         -16433.8         -6726.32
           0.3835            0.035                0     -2.30262e+06           548612         -5101.32
           0.3935            0.035                0     -1.75967e+06      1.49137e+06         -3203.98
           0.4035            0.035                0          -495951        1.338e+06         -6171.74
           0.4135            0.035                0          -209660           749763         -802.362
           0.4235            0.035                0          -137379           447065          965.659
           0.4335            0.035                0          -103564           231951          1.21021
           0.4435            0.035                0         -90773.9          57506.2          68.2118
           0.0035            0.045                0           526153         -21145.9          6.84317
           0.0135            0.045                0           533000         -76878.4          183.817
           0.0235            0.045                0           538711          -135190         -281.959
           0.0335            0.045                0           553269          -198193          579.201
           0.0435            0.045                0           575388          -262005          73.7064
           0.0535            0.045                0           604157          -327489          180.182
           0.0635            0.045                0           639966          -394681         -460.642
           0.0735            0.045                0           683503          -464600           289.91
           0.0835            0.045                0           735021          -536799         -295.398
           0.0935            0.045                0           795770          -611051          144.585
           0.1035            0.045                0           913683          -141971          27.5236
           0.1135            0.045                0      1.00692e+06          -163356          30.9203
           0.1235            0.045                0      1.11412e+06          -187474         -22.7854
           0.1335            0.045                0      1.23729e+06          -214361         -97.9712
           0.1435            0.045                0      1.37937e+06          -244004         -43.6507
           0.1535            0.045                0      1.54386e+06          -277388           -272.3
           0.1635            0.045                0      1.73619e+06          -313844         -51.6525
           0.1735            0.045                0       1.9636e+06          -354360         -122.345
           0.1835            0.045                0      2.23633e+06          -397962         -17.2977
           0.1935            0.045                0      2.56903e+06          -443596         -27.1045
           0.2035            0.045                0      2.98418e+06          -481783           381.48
           0.2135            0.045                0      3.52083e+06          -480379         -648.773
           0.2235            0.045                0      1.36565e+06     -1.68558e+06           -14895
           0.2335            0.045                0          4.67621           6.2667          13.0097
           0.2435            0.045                0          9.32357         -4.55927           1.5528
           0.2535            0.045                0          275.288          23454.9          14.8251
           0.2635            0.045                0          332.868           135161          155.561
           0.2735            0.045                0         -24.6424          74216.4          44.9918
           0.2835            0.045                0           60.799          28337.1         -16.2209
           0.2935            0.045                0           23.103          8401.31          1.57826
           0.3035            0.045                0          4.64964         -8.87262          -6.8976
           0.3135            0.045                0      -7.0074e+06     -3.15949e+06          1463.34
           0.3235            0.045                0     -5.08205e+06     -2.22555e+06          16049.8
           0.3335            0.045                0     -3.97396e+06     -1.64971e+06          12176.1
           0.3435            0.045                0     -3.27288e+06     -1.30064e+06          4156.83
           0.3535            0.045                0     -2.70179e+06          -895475          5381.08
           0.3635            0.045                0     -2.32186e+06          -589877         -8047.82
           0.3735            0.045                0     -2.04363e+06          -238402         -294.875
           0.3835            0.045                0       -1.724e+06           142525         -2936.13
           0.3935            0.045                0     -1.28526e+06           473825         -489.183
           0.4035            0.045                0          -801922           573716          8167.16
           0.4135            0.045                0          -485260           423052         -1202.27
           0.4235            0.045                0          -329215           272182         -554.406
           0.4335            0.045                0          -253972           146226           2120.6
           0.4435            0.045                0          -226267          37774.5         -568.161
           0.0035            0.055                0           480499         -3742.83         -2.00425
           0.0135            0.055                0           492345           -31473         -81.8406
           0.0235            0.055                0           503115         -53374.4         -38.0499
           0.0335            0.055                0           525763           -65105         -10.2417
           0.0435            0.055                0           554994         -77625.5          7.30475
           0.0535            0.055                0           590934         -91695.5          17.8444
           0.0635            0.055                0           633769          -107624          56.4525
           0.0735            0.055                0           684251          -125540          18.4526
           0.0835            0.055                0           743158          -145770         -5.06165
           0.0935            0.055                0           811362          -168394          21.1063
           0.1035            0.055                0           804413      -1.1887e+06          -317.12
           0.1135            0.055                0           873142     -1.33712e+06          1023.75
           0.1235            0.055                0           953450     -1.49622e+06         -150.614
           0.1335            0.055                0      1.04698e+06     -1.66446e+06          97.2021
           0.1435            0.055                0      1.15729e+06     -1.84589e+06          1326.08
           0.1535            0.055                0      1.28729e+06     -2.03497e+06          -15.167
           0.1635            0.055                0       1.4461e+06     -2.23764e+06         -2127.39
           0.1735            0.055                0      1.64212e+06     -2.44804e+06         -1007.78
           0.1835            0.055                0      1.89362e+06      -2.6569e+06         -639.117
           0.1935            0.055                0      2.24814e+06     -2.86441e+06          2818.84
           0.2035            0.055                0      2.81055e+06     -3.02614e+06          123.117
           0.2135            0.055                0      3.83647e+06     -3.33489e+06         -5499.47
           0.2235            0.055                0      6.76359e+06     -4.54922e+06          9578.05
           0.2335            0.055                0          -8.5831         -12.9886         -4.62973
           0.2435            0.055                0          11.2672         -11.9782          2.43515
           0.2535            0.055                0          -2.9428          3.88197         0.824858
           0.2635            0.055                0         -2.75867          17.3393         -8.79023
           0.2735            0.055                0         -11.4575         -1.20437         -4.91707
           0.2835            0.055                0          7.54805          7.85486          1.29299
           0.2935            0.055                0          3.09271          8.25793          4.32412
           0.3035            0.055                0     -6.20962e+06      -6.4614e+06         -271.546
           0.3135            0.055                0     -5.27903e+06     -4.16359e+06          1989.57
           0.3235            0.055                0     -4.23743e+06     -2.85656e+06          18811.6
           0.3335            0.055                0     -3.42024e+06     -2.10626e+06           -14116
           0.3435            0.055                0     -2.86774e+06     -1.58059e+06         -9757.75
           0.3535            0.055                0     -2.38335e+06     -1.12625e+06          13149.4
           0.3635            0.055                0     -2.04007e+06          -776702          1363.58
           0.3735            0.055                0     -1.70956e+06          -443979         -9716.56
           0.3835            0.055                0     -1.42023e+06          -141448          7432.52
           0.3935            0.055                0     -1.10605e+06          36973.4         -7825.47
           0.4035            0.055                0          -798996           145801          4022.44
           0.4135            0.055                0          -594336           165462          6407.88
           0.4235            0.055                0          -420758           133329          1643.33
           0.4335            0.055                0          -342324          69429.8         -1656.96
           0.4435            0.055                0          -304531          19258.8         -19.4436
           0.0035            0.065                0           440277         -35111.7         -112.096
           0.0135            0.065                0           433237          -125369           24.657
           0.0235            0.065                0           443832          -214596          63.0585
           0.0335            0.065                0           453264          -308538          145.967
           0.0435            0.065                0           466921          -402555         -96.8646
           0.0535            0.065                0           485464          -499760          -144.68
           0.0635            0.065                0           509106          -599560         -147.216
           0.0735            0.065                0           538969          -705131          316.765
           0.0835            0.065                0           575095          -816561         -27.6313
           0.0935            0.065                0           618093          -935088           575.84
           0.1035            0.065                0           668293     -1.06101e+06           520.76
           0.1135            0.065                0           726643     -1.19418e+06         -540.348
           0.1235            0.065                0           797247     -1.34087e+06          620.063
           0.1335            0.065                0           878089     -1.49431e+06          804.674
           0.1435            0.065                0           977053     -1.66703e+06         -3472.19
           0.1535            0.065                0      1.09672e+06     -1.84893e+06          5215.41
           0.1635            0.065                0      1.23813e+06     -2.04285e+06          6272.35
           0.1735            0.065                0       1.4214e+06      -2.2683e+06          740.587
           0.1835            0.065                0      1.65637e+06      -2.5109e+06         -1757.57
           0.1935            0.065                0      1.99422e+06     -2.79702e+06         -1337.13
           0.2035            0.065                0      2.45627e+06     -3.20334e+06          7535.87
           0.2135            0.065                0      3.15119e+06     -3.89604e+06         -3866.42
           0.2235            0.065                0       3.9537e+06     -5.25994e+06         -7547.21
           0.2335            0.065                0      3.85458e+06      -7.2877e+06          3899.95
           0.2435            0.065                0          3.89125         -12.9554          1.17693
           0.2535            0.065                0          10.7764         -11.2011         -1.13254
           0.2635            0.065                0          5.69141         -20.6668         -1.23585
           0.2735            0.065                0         -9.05108        -0.558212         -6.08224
           0.2835            0.065                0        -0.829763          11.1066        -0.757918
           0.2935            0.065                0     -3.73643e+06     -7.39798e+06          1467.66
           0.3035            0.065                0      -4.0183e+06     -5.67864e+06          3203.85
           0.3135            0.065                0     -3.71433e+06     -4.15144e+06         -3618.53
           0.3235            0.065                0     -3.31497e+06     -3.08007e+06         -2780.14
           0.3335            0.065                0     -2.80926e+06     -2.30309e+06         -54443.3
           0.3435            0.065                0     -2.27273e+06     -1.68405e+06          1849.33
           0.3535            0.065                0     -2.00927e+06     -1.32202e+06          57785.2
           0.3635            0.065                0     -1.67358e+06          -946813         -1248.07
           0.3735            0.065                0     -1.40235e+06          -650374         -12789.6
           0.3835            0.065                0     -1.18054e+06          -384414         -979.876
           0.3935            0.065                0          -942518          -201290            12138
           0.4035            0.065                0          -727976          -118228          8413.78
           0.4135            0.065                0          -549186         -14701.4         -4675.04
           0.4235            0.065                0          -428452          4851.77         -3680.59
           0.4335            0.065                0          -364651          11411.6         -27.1308
           0.4435            0.065                0          -334165          3996.04          38.1194
           0.0035            0.075                0           350005         -29306.8          167.311
           0.0135            0.075                0           350542          -111607         -93.6263
           0.0235            0.075                0           356421          -193606          517.558
           0.0335            0.075                0           364345          -276884         -412.291
           0.0435            0.075                0           375949          -362798          699.428
           0.0535            0.075                0           391229          -450694          512.803
           0.0635            0.075                0           412532          -544244          314.247
           0.0735            0.075                0           436105          -639477         -1648.95
           0.0835            0.075                0           465627          -741545         -171.289
           0.0935            0.075                0           500942          -850586          943.674
           0.1035            0.075                0           545481          -969120          2278.91
           0.1135            0.075                0           592123     -1.09098e+06         -2853.21
           0.1235            0.075                0           649142     -1.22355e+06         -2409.23
           0.1335            0.075                0           719577     -1.36909e+06         -7724.68
           0.1435            0.075                0           802926     -1.53705e+06           1470.1
           0.1535            0.075                0           904739     -1.71743e+06         -1034.46
           0.1635            0.075                0      1.02958e+06     -1.90988e+06         -9414.03
           0.1735            0.075                0      1.17668e+06     -2.14459e+06          122.893
           0.1835            0.075                0      1.38232e+06     -2.40752e+06         -996.011
           0.1935            0.075                0      1.61217e+06     -2.74415e+06          1361.96
           0.2035            0.075                0      1.91794e+06     -3.20148e+06         -7257.51
           0.2135            0.075                0      2.23322e+06     -3.78512e+06          7761.98
           0.2235            0.075                0      2.47715e+06     -4.77012e+06           1812.5
           0.2335            0.075                0      2.37444e+06     -5.90913e+06          6085.66
           0.2435            0.075                0      1.78974e+06     -6.87216e+06          6921.46
           0.2535            0.075                0           931729     -7.51732e+06          1458.68
           0.2635            0.075                0         -43398.8     -7.74937e+06         -1127.33
           0.2735            0.075                0     -1.00442e+06      -7.5065e+06           1283.4
           0.2835            0.075                0     -1.84768e+06     -6.87318e+06          -8524.9
           0.2935            0.075                0     -2.40841e+06     -5.93398e+06         -2506.28
           0.3035            0.075                0      -2.6776e+06     -4.85724e+06          5121.53
           0.3135            0.075                0     -2.68463e+06     -3.88012e+06         -9416.91
           0.3235            0.075                0     -2.40959e+06     -2.99586e+06          13461.9
           0.3335            0.075                0     -2.15014e+06     -2.34338e+06          12439.4
           0.3435            0.075                0     -1.85581e+06     -1.82871e+06          14481.4
           0.3535            0.075                0     -1.59859e+06     -1.41067e+06          38730.2
           0.3635            0.075                0      -1.3194e+06     -1.02653e+06          5513.54
           0.3735            0.075                0     -1.15021e+06          -744561         -13766.1
           0.3835            0.075                0          -956905          -515531         -6989.96
           0.3935            0.075                0          -787890          -353014         -3941.93
           0.4035            0.075                0          -623805          -221732          2480.08
           0.4135            0.075                0          -495043          -132145          1028.59
           0.4235            0.075                0          -412682         -67327.7          340.888
           0.4335            0.075                0          -356554         -34650.2           -442.8
           0.4435            0.075                0          -325094         -8017.02         -46.7603
           0.0035            0.085                0           271289         -26245.4           27.965
           0.0135            0.085                0           272873          -101094          724.754
           0.0235            0.085                0           276876          -176485            -1108
           0.0335            0.085                0           282267          -252119          85.3799
           0.0435            0.085                0           292128          -330285           122.95
           0.0535            0.085                0           304124          -411639          -2368.4
           0.0635            0.085                0           321594          -497861         -929.615
           0.0735            0.085                0           339519          -585205          374.688
           0.0835            0.085                0           365271          -682274         -679.148
           0.0935            0.085                0           393115          -783256         -2007.61
           0.1035            0.085                0           426603          -891784         -866.012
           0.1135            0.085                0           467442     -1.01033e+06          2762.59
           0.1235            0.085                0           514010     -1.13657e+06         -9285.03
           0.1335            0.085                0           568642     -1.27526e+06           7159.4
           0.1435            0.085                0           633315     -1.43211e+06         -5862.19
