            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.336429                0           -0.005      -4.0069e+06          9794.68          41721.8
          0.33657                0           -0.005     -4.00211e+06          9237.42            42740
          0.33671                0           -0.005     -3.99731e+06          8680.28            43758
          0.33685                0           -0.005     -3.99251e+06          8123.13            44776
          0.33699                0           -0.005     -3.98771e+06          7565.87          45794.2
          0.33713                0           -0.005     -3.98292e+06          7008.72          46812.2
          0.33727                0           -0.005     -3.97812e+06          6451.57          47830.2
          0.33741                0           -0.005     -3.97332e+06          5894.31          48848.4
         0.337551                0           -0.005     -3.96853e+06          5337.16          49866.4
         0.337691                0           -0.005     -3.96373e+06          4780.02          50884.4
         0.337831                0           -0.005     -3.95893e+06          4222.76          51902.6
         0.337971                0           -0.005     -3.95413e+06          3665.62          52920.6
         0.338111                0           -0.005     -3.94934e+06          3108.47          53938.5
         0.338251                0           -0.005     -3.94454e+06          2551.21          54956.7
         0.338391                0           -0.005     -3.93974e+06          1994.06          55974.7
         0.338532                0           -0.005     -3.93495e+06          1436.93          56992.7
         0.338672                0           -0.005     -3.93015e+06           879.66          58010.9
         0.338812                0           -0.005     -3.92535e+06          322.516          59028.9
         0.338952                0           -0.005     -3.92056e+06         -234.629          60046.9
         0.339092                0           -0.005     -3.91576e+06         -791.895          61065.1
         0.339232                0           -0.005     -3.91096e+06         -1349.04          62083.1
         0.339372                0           -0.005     -3.90616e+06          -1906.2          63101.1
         0.339513                0           -0.005     -3.90137e+06         -2463.45          64119.3
         0.339653                0           -0.005     -3.89657e+06          -3020.6          65137.3
         0.339793                0           -0.005     -3.89177e+06         -3577.76          66155.3
         0.339933                0           -0.005     -3.88698e+06         -4134.89          67173.3
         0.340073                0           -0.005     -3.88218e+06         -4692.15          68191.5
         0.340213                0           -0.005     -3.87738e+06         -5249.29          69209.5
         0.340353                0           -0.005     -3.87258e+06         -5806.43          70227.5
         0.340493                0           -0.005     -3.86779e+06         -6363.71          71245.7
         0.340634                0           -0.005     -3.86299e+06         -6920.85          72263.6
         0.340774                0           -0.005     -3.85819e+06         -7477.99          73281.6
         0.340914                0           -0.005      -3.8534e+06         -8035.26          74299.8
         0.341054                0           -0.005      -3.8486e+06         -8592.39          75317.8
         0.341194                0           -0.005      -3.8438e+06         -9149.54          76335.8
         0.341334                0           -0.005       -3.839e+06         -9706.82            77354
         0.341474                0           -0.005     -3.83421e+06           -10264            78372
         0.341615                0           -0.005     -3.82941e+06         -10821.1            79390
         0.341755                0           -0.005     -3.82461e+06         -11378.4          80408.2
         0.341895                0           -0.005     -3.81982e+06         -11935.5          81426.2
         0.342035                0           -0.005     -3.81502e+06         -12492.7          82444.2
         0.342175                0           -0.005      -3.8102e+06         -13014.4          83498.5
         0.342315                0           -0.005     -3.80499e+06           -12695          85409.7
         0.342455                0           -0.005     -3.79977e+06         -12375.7          87320.9
         0.342596                0           -0.005     -3.79455e+06         -12056.2          89232.6
         0.342736                0           -0.005     -3.78933e+06         -11736.8          91143.8
         0.342876                0           -0.005     -3.78411e+06         -11417.4            93055
         0.343016                0           -0.005     -3.77889e+06           -11098          94966.6
         0.343156                0           -0.005     -3.77367e+06         -10778.6          96877.8
         0.343296                0           -0.005     -3.76918e+06         -10593.7          96252.7
         0.343436                0           -0.005     -3.76473e+06         -10416.7          95478.1
         0.343577                0           -0.005     -3.76028e+06         -10239.8          94703.8
         0.343717                0           -0.005     -3.75583e+06         -10062.8          93929.5
         0.343857                0           -0.005     -3.75138e+06         -9885.82            93155
         0.343997                0           -0.005     -3.74693e+06         -9708.89          92380.6
         0.344137                0           -0.005     -3.74248e+06         -9531.92          91606.3
         0.344277                0           -0.005     -3.73803e+06         -9354.96            90832
         0.344417                0           -0.005     -3.73358e+06         -9177.98          90057.5
         0.344558                0           -0.005     -3.72913e+06         -9001.04          89283.1
         0.344698                0           -0.005     -3.72468e+06         -8824.06          88508.8
         0.344838                0           -0.005     -3.72023e+06         -8647.07          87734.3
         0.344978                0           -0.005     -3.71578e+06         -8470.11            86960
         0.345118                0           -0.005     -3.71133e+06         -8293.17          86185.6
         0.345258                0           -0.005     -3.70688e+06         -8116.18          85411.1
         0.345398                0           -0.005     -3.70243e+06         -7939.22          84636.8
         0.345539                0           -0.005     -3.69798e+06         -7762.26          83862.5
         0.345679                0           -0.005     -3.69353e+06         -7585.28            83088
         0.345819                0           -0.005     -3.68908e+06         -7408.31          82313.6
         0.345959                0           -0.005     -3.68463e+06         -7231.37          81539.3
         0.346099                0           -0.005     -3.68018e+06         -7054.37          80764.8
         0.346239                0           -0.005     -3.67573e+06          -6877.4          79990.5
         0.346379                0           -0.005     -3.67128e+06         -6700.45          79216.1
          0.34652                0           -0.005     -3.66683e+06         -6523.46          78441.6
          0.34666                0           -0.005     -3.66239e+06          -6346.5          77667.3
           0.3468                0           -0.005     -3.65794e+06         -6169.55          76892.9
          0.34694                0           -0.005     -3.65348e+06         -5992.57          76118.4
          0.34708                0           -0.005     -3.64904e+06         -5815.59          75344.1
          0.34722                0           -0.005     -3.64459e+06         -5638.66          74569.8
          0.34736                0           -0.005     -3.64014e+06         -5461.66          73795.3
         0.347501                0           -0.005     -3.63569e+06         -5284.71          73020.9
         0.347641                0           -0.005     -3.63124e+06         -5107.75          72246.6
         0.347781                0           -0.005     -3.62679e+06         -4930.76          71472.1
         0.347921                0           -0.005     -3.62234e+06          -4753.8          70697.7
         0.348061                0           -0.005     -3.61789e+06         -4576.86          69923.4
         0.348201                0           -0.005     -3.61344e+06         -4399.86          69148.9
         0.348341                0           -0.005     -3.60899e+06          -4222.9          68374.6
         0.348481                0           -0.005     -3.60454e+06         -4045.96          67600.2
         0.348622                0           -0.005     -3.60009e+06         -3868.99          66825.9
         0.348762                0           -0.005     -3.59564e+06         -3692.01          66051.4
         0.348902                0           -0.005     -3.59119e+06         -3515.05          65277.1
         0.349042                0           -0.005     -3.58674e+06         -3338.09          64502.7
         0.349182                0           -0.005     -3.58229e+06         -3156.45          63731.5
         0.349322                0           -0.005     -3.57785e+06          -2905.2          63008.7
         0.349462                0           -0.005     -3.57341e+06         -2653.93            62286
         0.349603                0           -0.005     -3.56897e+06         -2402.62          61563.1
         0.349743                0           -0.005     -3.56453e+06         -2151.37          60840.4
         0.349883                0           -0.005     -3.56009e+06         -1900.09          60117.6
         0.350023                0           -0.005     -3.55564e+06         -1648.77          59394.7
         0.350163                0           -0.005      -3.5512e+06         -1397.52            58672
         0.350303                0           -0.005     -3.54676e+06         -1146.27          57949.3
         0.350443                0           -0.005     -3.54232e+06         -894.945          57226.4
         0.350584                0           -0.005     -3.53788e+06         -643.711          56503.6
         0.350724                0           -0.005     -3.53344e+06         -392.453          55780.9
         0.350864                0           -0.005       -3.529e+06         -141.145            55058
         0.351004                0           -0.005     -3.52456e+06          110.137          54335.3
         0.351144                0           -0.005     -3.52012e+06          361.395          53612.5
         0.351284                0           -0.005     -3.51568e+06          612.688          52889.7
         0.351424                0           -0.005     -3.51124e+06          863.945          52166.9
         0.351565                0           -0.005      -3.5068e+06          1115.22          51444.2
         0.351705                0           -0.005     -3.50236e+06          1366.54          50721.3
         0.351845                0           -0.005     -3.49791e+06          1617.77          49998.6
         0.351985                0           -0.005     -3.49347e+06          1869.07          49275.8
         0.352125                0           -0.005     -3.48903e+06          2120.39          48552.9
         0.352265                0           -0.005     -3.48459e+06          2371.64          47830.2
         0.352405                0           -0.005     -3.48015e+06           2622.9          47107.5
         0.352546                0           -0.005     -3.47571e+06          2874.21          46384.6
         0.352686                0           -0.005     -3.47127e+06          3125.46          45661.8
