            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.348201            0.002                0     -3.61772e+06         -35863.7         -28486.1
         0.348341            0.002                0     -3.61328e+06         -35612.5         -29208.8
         0.348481            0.002                0     -3.60848e+06         -35402.2         -29325.8
         0.348622            0.002                0     -3.60353e+06         -35209.3         -29184.9
         0.348762            0.002                0     -3.59858e+06         -35016.4         -29043.9
         0.348902            0.002                0     -3.59363e+06         -34823.5           -28903
         0.349042            0.002                0     -3.58867e+06         -34630.7         -28762.1
         0.349182            0.002                0     -3.58372e+06         -34437.7         -28621.1
         0.349322            0.002                0     -3.57877e+06         -34244.9         -28480.2
         0.349462            0.002                0     -3.57382e+06           -34052         -28339.3
         0.349603            0.002                0     -3.56886e+06         -33859.1         -28198.3
         0.349743            0.002                0     -3.56391e+06         -33666.3         -28057.4
         0.349883            0.002                0     -3.55896e+06         -33473.4         -27916.4
         0.350023            0.002                0     -3.55401e+06         -33280.5         -27775.5
         0.350163            0.002                0     -3.54905e+06         -33087.6         -27634.5
         0.350303            0.002                0      -3.5441e+06         -32894.8         -27493.6
         0.350443            0.002                0     -3.53915e+06         -32701.8         -27352.7
         0.350584            0.002                0      -3.5342e+06           -32509         -27211.7
         0.350724            0.002                0     -3.52925e+06         -32316.1         -27070.8
         0.350864            0.002                0     -3.52429e+06         -32123.2         -26929.8
         0.351004            0.002                0     -3.51934e+06         -31930.3         -26788.9
         0.351144            0.002                0     -3.51439e+06         -31737.5           -26648
         0.351284            0.002                0     -3.50944e+06         -31544.6           -26507
         0.351424            0.002                0     -3.50448e+06         -31351.7         -26366.1
         0.351565            0.002                0     -3.49953e+06         -31158.9         -26225.2
         0.351705            0.002                0     -3.49458e+06         -30965.9         -26084.2
         0.351845            0.002                0     -3.48963e+06         -30773.1         -25943.3
         0.351985            0.002                0     -3.48467e+06         -30580.2         -25802.4
         0.352125            0.002                0     -3.47972e+06         -30387.3         -25661.4
         0.352265            0.002                0     -3.47477e+06         -30194.4         -25520.5
         0.352405            0.002                0     -3.46982e+06         -30001.6         -25379.5
         0.352546            0.002                0     -3.46486e+06         -29808.7         -25238.6
         0.352686            0.002                0     -3.45991e+06         -29615.8         -25097.6
         0.352826            0.002                0     -3.45496e+06           -29423         -24956.7
         0.352966            0.002                0     -3.45001e+06         -29230.1         -24815.8
         0.353106            0.002                0     -3.44505e+06         -29037.2         -24674.8
         0.353246            0.002                0      -3.4401e+06         -28844.3         -24533.9
         0.353386            0.002                0     -3.43515e+06         -28651.5           -24393
         0.353527            0.002                0      -3.4302e+06         -28458.5           -24252
         0.353667            0.002                0     -3.42525e+06         -28265.7         -24111.1
         0.353807            0.002                0     -3.42029e+06         -28072.8         -23970.2
         0.353947            0.002                0     -3.41534e+06         -27879.9         -23829.2
         0.354087            0.002                0     -3.41039e+06         -27687.1         -23688.3
         0.354227            0.002                0     -3.40544e+06         -27494.2         -23547.3
         0.354367            0.002                0     -3.40048e+06         -27301.3         -23406.4
         0.354508            0.002                0     -3.39553e+06         -27108.4         -23265.5
         0.354648            0.002                0     -3.39058e+06         -26915.6         -23124.5
         0.354788            0.002                0     -3.38563e+06         -26722.7         -22983.6
         0.354928            0.002                0     -3.38067e+06         -26529.8         -22842.6
         0.355068            0.002                0     -3.37572e+06         -26336.9         -22701.7
         0.355208            0.002                0     -3.37077e+06           -26144         -22560.7
         0.355348            0.002                0     -3.36582e+06         -25951.2         -22419.8
         0.355488            0.002                0     -3.36087e+06         -25758.3         -22278.9
         0.355629            0.002                0     -3.35591e+06         -25565.4         -22137.9
         0.355769            0.002                0     -3.35096e+06         -25372.5           -21997
         0.355909            0.002                0     -3.34623e+06         -25253.9         -21932.8
         0.356049            0.002                0      -3.3418e+06         -25231.7         -21968.3
         0.356189            0.002                0     -3.33737e+06         -25209.5         -22003.7
         0.356329            0.002                0     -3.33294e+06         -25187.3         -22039.2
         0.356469            0.002                0     -3.32851e+06         -25165.1         -22074.6
          0.35661            0.002                0     -3.32407e+06         -25142.9           -22110
          0.35675            0.002                0     -3.31964e+06         -25120.7         -22145.5
          0.35689            0.002                0     -3.31521e+06         -25098.5         -22180.9
          0.35703            0.002                0     -3.31078e+06         -25076.3         -22216.4
          0.35717            0.002                0     -3.30634e+06         -25054.1         -22251.8
          0.35731            0.002                0     -3.30191e+06         -25031.9         -22287.3
          0.35745            0.002                0     -3.29748e+06         -25009.7         -22322.7
         0.357591            0.002                0     -3.29305e+06         -24987.5         -22358.2
         0.357731            0.002                0     -3.28862e+06         -24965.3         -22393.6
         0.357871            0.002                0     -3.28418e+06         -24943.1           -22429
         0.358011            0.002                0     -3.28111e+06         -25114.1         -22439.5
         0.358151            0.002                0     -3.28036e+06         -25615.8         -22407.2
         0.358291            0.002                0      -3.2796e+06         -26117.6         -22374.9
         0.358431            0.002                0     -3.27885e+06         -26619.3         -22342.6
         0.358572            0.002                0      -3.2781e+06           -27121         -22310.4
         0.358712            0.002                0     -3.27735e+06         -27622.8         -22278.1
         0.358852            0.002                0      -3.2766e+06         -28124.5         -22245.8
         0.358992            0.002                0     -3.27585e+06         -28626.3         -22213.5
         0.359132            0.002                0     -3.27509e+06         -29128.1         -22181.2
         0.359272            0.002                0     -3.27434e+06         -29629.8         -22148.9
         0.359412            0.002                0     -3.27359e+06         -30131.5         -22116.6
         0.359553            0.002                0     -3.27284e+06         -30633.3         -22084.3
         0.359693            0.002                0     -3.27209e+06         -31135.1           -22052
         0.359833            0.002                0     -3.27133e+06         -31636.8         -22019.8
         0.359973            0.002                0     -3.27058e+06         -32138.6         -21987.5
         0.360113            0.002                0     -3.26983e+06         -32640.3         -21955.2
         0.360253            0.002                0     -3.26908e+06           -33142         -21922.9
         0.360393            0.002                0     -3.26833e+06         -33643.8         -21890.6
         0.360534            0.002                0     -3.26757e+06         -34145.6         -21858.3
         0.360674            0.002                0     -3.26617e+06         -33734.2         -21428.4
         0.360814            0.002                0     -3.26459e+06           -33083           -20894
         0.360954            0.002                0     -3.26301e+06         -32431.9         -20359.6
         0.361094            0.002                0     -3.26143e+06         -31780.8         -19825.3
         0.361234            0.002                0     -3.25985e+06         -31129.6         -19290.9
         0.361374            0.002                0     -3.25828e+06         -30478.5         -18756.5
         0.361515            0.002                0      -3.2567e+06         -29827.4         -18222.2
         0.361655            0.002                0     -3.25512e+06         -29176.1         -17687.7
         0.361795            0.002                0     -3.25354e+06           -28525         -17153.4
         0.361935            0.002                0     -3.25196e+06           -27874         -16619.1
         0.362075            0.002                0     -3.25038e+06         -27222.9         -16084.8
         0.362215            0.002                0     -3.24881e+06         -26571.6         -15550.3
         0.362355            0.002                0     -3.24723e+06         -25920.6           -15016
         0.362495            0.002                0     -3.24565e+06         -25269.5         -14481.7
         0.362636            0.002                0     -3.24407e+06         -24618.2         -13947.2
         0.362776            0.002                0     -3.24249e+06         -23967.1         -13412.9
         0.362916            0.002                0     -3.24091e+06           -23316         -12878.5
         0.363056            0.002                0     -3.23933e+06         -22664.8         -12344.1
         0.363196            0.002                0     -3.23776e+06         -22013.7         -11809.8
         0.363336            0.002                0     -3.23618e+06         -21362.6         -11275.4
         0.363476            0.002                0      -3.2346e+06         -20711.4           -10741
         0.363617            0.002                0     -3.23302e+06         -20060.3         -10206.7
         0.363757            0.002                0     -3.23144e+06         -19409.2         -9672.34
         0.363897            0.002                0     -3.22986e+06           -18758          -9137.9
         0.364037            0.002                0     -3.22829e+06         -18106.9         -8603.57
         0.364177            0.002                0     -3.22671e+06         -17455.8         -8069.24
         0.364317            0.002                0     -3.22513e+06         -16804.6          -7534.8
         0.364457            0.002                0     -3.22355e+06         -16153.5         -7000.47
         0.364598            0.002                0     -3.22197e+06         -15502.4         -6466.14
         0.364738            0.002                0     -3.22039e+06         -14851.2          -5931.7
         0.364878            0.002                0     -3.21882e+06         -14200.1         -5397.37
         0.365018            0.002                0     -3.21724e+06           -13549         -4863.04
