            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.365999                0                0     -3.22888e+06         -15879.5         -16228.9
         0.366139                0                0     -3.22731e+06         -15228.4         -15694.5
         0.366279                0                0     -3.22573e+06         -14577.3         -15160.2
         0.366419                0                0     -3.22415e+06         -13926.2         -14625.9
          0.36656                0                0     -3.22257e+06           -13275         -14091.5
           0.3667                0                0     -3.22099e+06         -12623.9         -13557.1
          0.36684                0                0     -3.21941e+06         -11972.8         -13022.8
          0.36698                0                0     -3.21783e+06         -11321.6         -12488.4
          0.36712                0                0     -3.21626e+06         -10670.5           -11954
          0.36726                0                0     -3.21468e+06         -10019.4         -11419.7
           0.3674                0                0      -3.2131e+06          -9368.2         -10885.3
         0.367541                0                0     -3.21152e+06         -8717.11         -10350.9
         0.367681                0                0     -3.20994e+06         -8066.02         -9816.59
         0.367821                0                0     -3.20836e+06         -7414.78         -9282.15
         0.367961                0                0     -3.20679e+06          -6763.7         -8747.82
         0.368101                0                0     -3.20521e+06         -6112.61         -8213.49
         0.368241                0                0     -3.20363e+06         -5461.38         -7679.05
         0.368381                0                0     -3.20205e+06         -4810.29         -7144.72
         0.368522                0                0     -3.20047e+06          -4159.2          -6610.4
         0.368662                0                0     -3.19889e+06         -3507.97         -6075.95
         0.368802                0                0     -3.19732e+06         -2856.88         -5541.62
         0.368942                0                0     -3.19574e+06         -2205.79         -5007.29
         0.369082                0                0     -3.19416e+06         -1554.56         -4472.85
         0.369222                0                0     -3.19258e+06         -903.467         -3938.52
         0.369362                0                0       -3.191e+06         -252.378         -3404.19
         0.369503                0                0     -3.18942e+06          398.853         -2869.74
         0.369643                0                0     -3.18784e+06          1049.94         -2335.42
         0.369783                0                0     -3.18671e+06          1557.39         -2232.15
         0.369923                0                0     -3.18612e+06          1889.44         -2655.46
         0.370063                0                0     -3.18553e+06          2221.43         -3078.68
         0.370203                0                0     -3.18493e+06          2553.42         -3501.91
         0.370343                0                0     -3.18434e+06          2885.48         -3925.22
         0.370483                0                0     -3.18375e+06          3217.46         -4348.44
         0.370624                0                0     -3.18316e+06          3549.45         -4771.66
         0.370764                0                0     -3.18256e+06          3881.44         -5194.88
         0.370904                0                0       -3.183e+06          4072.34         -5224.66
         0.371044                0                0     -3.18382e+06          4208.92         -5103.13
