            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.355068           -0.002                0     -3.38725e+06          33815.6         -18238.4
         0.355208           -0.002                0     -3.38282e+06          33837.8         -18273.9
         0.355348           -0.002                0     -3.37839e+06          33860.1         -18309.3
         0.355488           -0.002                0     -3.37396e+06          33882.3         -18344.8
         0.355629           -0.002                0     -3.36952e+06          33904.5         -18380.2
         0.355769           -0.002                0     -3.36509e+06          33926.7         -18415.6
         0.355909           -0.002                0     -3.36066e+06          33948.9         -18451.1
         0.356049           -0.002                0     -3.35623e+06          33971.1         -18486.5
         0.356189           -0.002                0     -3.35179e+06          33993.3           -18522
         0.356329           -0.002                0     -3.34736e+06          34015.5         -18557.4
         0.356469           -0.002                0     -3.34293e+06          34037.7         -18592.9
          0.35661           -0.002                0      -3.3385e+06          34059.9         -18628.3
          0.35675           -0.002                0     -3.33407e+06          34082.1         -18663.7
          0.35689           -0.002                0     -3.32963e+06          34104.3         -18699.2
          0.35703           -0.002                0      -3.3252e+06          34126.5         -18734.6
          0.35717           -0.002                0     -3.32077e+06          34148.7         -18770.1
          0.35731           -0.002                0     -3.31634e+06          34170.9         -18805.5
          0.35745           -0.002                0     -3.31134e+06          33967.2         -18771.7
         0.357591           -0.002                0     -3.30634e+06          33758.7         -18736.5
         0.357731           -0.002                0     -3.30134e+06          33550.2         -18701.2
         0.357871           -0.002                0     -3.29633e+06          33341.7           -18666
         0.358011           -0.002                0     -3.29133e+06          33133.2         -18630.7
         0.358151           -0.002                0     -3.28632e+06          32924.7         -18595.5
         0.358291           -0.002                0     -3.28132e+06          32716.1         -18560.2
         0.358431           -0.002                0     -3.27631e+06          32507.6         -18524.9
         0.358572           -0.002                0     -3.27131e+06          32299.2         -18489.7
         0.358712           -0.002                0     -3.26795e+06          30919.4         -18383.2
         0.358852           -0.002                0     -3.26562e+06          28805.1           -18232
         0.358992           -0.002                0     -3.26329e+06          26690.7         -18080.8
         0.359132           -0.002                0     -3.26193e+06          25648.2         -18020.4
         0.359272           -0.002                0     -3.26133e+06            25449         -18031.3
         0.359412           -0.002                0     -3.26072e+06          25249.8         -18042.3
         0.359553           -0.002                0     -3.26012e+06          25050.5         -18053.2
         0.359693           -0.002                0     -3.25951e+06          24851.3         -18064.2
         0.359833           -0.002                0     -3.25891e+06          24652.1         -18075.1
         0.359973           -0.002                0      -3.2583e+06          24452.8         -18086.1
         0.360113           -0.002                0      -3.2577e+06          24253.6         -18097.1
         0.360253           -0.002                0     -3.25709e+06          24054.4           -18108
         0.360393           -0.002                0     -3.25649e+06          23855.1           -18119
         0.360534           -0.002                0     -3.25588e+06          23655.9         -18129.9
         0.360674           -0.002                0     -3.25528e+06          23456.7         -18140.9
         0.360814           -0.002                0     -3.25468e+06          23257.4         -18151.8
         0.360954           -0.002                0     -3.25407e+06          23058.2         -18162.8
         0.361094           -0.002                0     -3.25347e+06            22859         -18173.8
         0.361234           -0.002                0     -3.25286e+06          22659.7         -18184.7
         0.361374           -0.002                0     -3.25226e+06          22460.5         -18195.7
         0.361515           -0.002                0     -3.25165e+06          22261.3         -18206.6
         0.361655           -0.002                0     -3.25105e+06            22062         -18217.6
         0.361795           -0.002                0     -3.25044e+06          21862.8         -18228.5
         0.361935           -0.002                0     -3.24984e+06          21663.6         -18239.5
         0.362075           -0.002                0     -3.24924e+06          21464.4         -18250.4
         0.362215           -0.002                0     -3.24863e+06          21265.1         -18261.4
         0.362355           -0.002                0     -3.24803e+06          21065.9         -18272.4
         0.362495           -0.002                0     -3.24742e+06          20866.7         -18283.3
         0.362636           -0.002                0     -3.24682e+06          20667.4         -18294.3
         0.362776           -0.002                0     -3.24619e+06            20415         -18297.6
         0.362916           -0.002                0     -3.24544e+06          19913.3         -18265.3
         0.363056           -0.002                0     -3.24468e+06          19411.5           -18233
         0.363196           -0.002                0     -3.24393e+06          18909.8         -18200.8
         0.363336           -0.002                0     -3.24318e+06          18408.1         -18168.5
         0.363476           -0.002                0     -3.24243e+06          17906.3         -18136.2
         0.363617           -0.002                0     -3.24168e+06          17404.5         -18103.9
         0.363757           -0.002                0     -3.24092e+06          16902.8         -18071.6
         0.363897           -0.002                0     -3.24017e+06            16401         -18039.3
         0.364037           -0.002                0     -3.23942e+06          15899.3           -18007
         0.364177           -0.002                0     -3.23867e+06          15397.6         -17974.7
         0.364317           -0.002                0     -3.23792e+06          14895.8         -17942.5
         0.364457           -0.002                0     -3.23716e+06            14394         -17910.2
         0.364598           -0.002                0     -3.23641e+06          13892.3         -17877.9
         0.364738           -0.002                0     -3.23566e+06          13390.5         -17845.6
         0.364878           -0.002                0     -3.23491e+06          12888.8         -17813.3
         0.365018           -0.002                0     -3.23416e+06          12387.1           -17781
         0.365158           -0.002                0      -3.2334e+06          11885.2         -17748.7
         0.365298           -0.002                0     -3.23265e+06          11383.5         -17716.4
         0.365438           -0.002                0      -3.2319e+06          10881.8         -17684.2
         0.365579           -0.002                0     -3.23115e+06            10380         -17651.9
